Date,Soil_Moisture,Irrigation_mm,Rain_mm,ET_o,ETmax,Kc,rho
2017-11-18,0.38192361919697687,0.0,0.0,9.965994388168356,3.598532027727817,0.36108108108108106,0.016064875123784895
2017-11-19,0.36585874407319197,0.0,0.0,9.830760323447569,3.5523585276890266,0.3613513513513513,0.01585874342718315
2017-11-20,0.35000000064600884,24.07767355442047,0.52345,9.775175186717227,3.5349147026561214,0.3616216216216216,0.015780869208286256
2017-11-21,0.4440455758770997,0.0,0.0,9.637254975911093,3.487644435877014,0.36189189189189186,0.015569841231593811
2017-11-22,0.42847573464550587,0.0,0.36776,9.60398682748544,3.4782006348190504,0.3621621621621621,0.015527681405442187
2017-11-23,0.4145898389543494,0.0,0.0,9.338030510059935,3.38440511188929,0.3624324324324324,0.0151089513923629
2017-11-24,0.3994808875619865,0.0,0.0,9.366450257905067,3.3972368232725945,0.3627027027027027,0.015166235818181223
2017-11-25,0.3843146517438053,0.0,0.0,9.401936327741904,3.412648780583075,0.362972972972973,0.015235039199031583
2017-11-26,0.3690796125447737,0.0,0.0,9.312279371707502,3.3826225609661846,0.36324324324324325,0.015100993575741893
2017-11-27,0.3539786189690318,22.19607263803482,0.0,9.147876300339668,3.325376655123474,0.3635135135135135,0.014845431496086936
2017-11-28,0.43822279746417175,0.0,0.0,9.035155122194983,3.2868429174255263,0.3637837837837838,0.014673405881363955
2017-11-29,0.4235493915828078,0.0,0.0,9.45971583986475,3.443847901702113,0.36405405405405405,0.015374320989741574
2017-11-30,0.40817507059306624,0.0,0.0,9.135925287616033,3.3284398074882193,0.3643243243243243,0.01485910628342955
2017-12-01,0.39331596430963667,0.0,0.0,8.93155021127237,3.2563949283801152,0.3645945945945946,0.014537477358839798
2017-12-02,0.37877848695079686,0.0,0.0,8.682535713772172,3.1679522198898464,0.36486486486486486,0.014142643838793956
2017-12-03,0.3646358431120029,0.0,0.0,8.978672064398713,3.278428637568287,0.3651351351351351,0.01463584213200128
2017-12-04,0.35000000098000167,20.076195895671844,0.0,7.612441599429221,2.7816273087644072,0.3654054054054054,0.01241797905698396
2017-12-05,0.427207896457267,0.0,1.1272,7.394250648013884,2.7038976018277796,0.36567567567567566,0.012070971436731158
2017-12-06,0.42016906787767866,0.0,2.5024,7.778423467098448,2.846482533635486,0.3659459459459459,0.012707511310872704
2017-12-07,0.41863298513823455,0.0,0.0,8.108928752092739,2.9696212051582864,0.3662162162162162,0.013257237523028063
2017-12-08,0.4053757476152065,0.0,0.0,8.190436073091497,3.001684139219478,0.36648648648648646,0.013400375621515526
2017-12-09,0.391975371993691,0.0,0.0,7.748980638215264,2.841991007042733,0.36675675675675673,0.012687459852869343
2017-12-10,0.37928791214082164,0.0,0.0,7.985492537156709,2.930891585259138,0.367027027027027,0.01308433743419258
2017-12-11,0.36620357470662906,18.200921416282654,0.0,8.07584622780139,2.9662364928600238,0.36729729729729726,0.013242127200267961
2017-12-12,0.43421556097190867,0.0,0.0,8.39470168422363,3.0856200785254426,0.3675675675675676,0.013775089636274296
2017-12-13,0.4204404713356344,0.0,0.0,8.625171345265814,3.1726643786234523,0.36783783783783786,0.01416368026171184
2017-12-14,0.40627679107392256,0.0,0.0,8.574283807042171,3.1562633905922803,0.3681081081081081,0.014090461565144107
2017-12-15,0.39218632950877846,0.0,0.0,8.606009373294455,3.170267777243336,0.3683783783783784,0.014152981148407748
2017-12-16,0.3780333483603707,0.0,0.0,8.519223487933516,3.1406002263625177,0.36864864864864866,0.014020536724832666
2017-12-17,0.36401281163553806,0.0,0.0,8.508291414505345,3.1388696704864314,0.3689189189189189,0.014012811028957281
2017-12-18,0.35000000060658076,21.940730810165405,0.0,8.325960229878202,3.073854506490169,0.3691891891891892,0.013722564761116824
2017-12-19,0.4342271269622738,0.0,0.0,8.690193521562882,3.210674201074719,0.36945945945945946,0.014333366969083565
2017-12-20,0.41989375999319023,0.0,0.0,8.394425980208714,3.1036688488987894,0.36972972972972973,0.01385566450401245
2017-12-21,0.4060380954891778,0.0,0.0,8.60217769338624,3.182805746552909,0.37,0.014208954225682628
2017-12-22,0.39182914126349516,0.0,0.0,8.379732573438359,3.1027658447596083,0.37027027027027026,0.013851633235533964
2017-12-23,0.3779775080279612,0.0,0.0,8.447649025871856,3.1301964363433283,0.37054054054054053,0.013974091233675571
2017-12-24,0.36400341679428566,0.0,0.0,8.459204851056805,3.136764609635118,0.3708108108108108,0.01400341343587106
2017-12-25,0.3500000033584146,20.51267981529236,0.0,8.282388251558631,3.0734375863216217,0.37108108108108107,0.01372070351036438
2017-12-26,0.4278537633091768,0.0,0.0,8.144133500890714,3.0243349811415783,0.37135135135135133,0.013501495451524901
2017-12-27,0.4143522678576519,0.0,0.0,8.075820385930161,3.0011494677443165,0.3716216216216216,0.013397988695287126
2017-12-28,0.40095427916236476,0.0,0.0,8.030872711784358,2.986616446328453,0.37189189189189187,0.013333109135394879
2017-12-29,0.3876211700269699,0.0,0.0,7.602304531094262,2.8292900917072425,0.37216216216216214,0.01263075933797876
2017-12-30,0.37499041068899114,0.0,0.0,7.568042736429828,2.8185845650811627,0.3724324324324324,0.012582966808398046
2017-12-31,0.3624074438805931,0.0,0.0,7.457061078564417,2.7792668182000897,0.3727027027027027,0.01240744115267897
2018-01-01,0.35000000272791415,21.67706608772278,0.0,7.521059419644751,2.8051518916512856,0.372972972972973,0.01252299951630038
